id:ID,label,type,support_count:int,support_probability:float,base_rate:float,batch_ids,description,date,location,:LABEL
actor:acting_secretary_of_war,Acting Secretary of War,actor,,,,,,,,actor
actor:acting_secretary_polk,Acting Secretary Polk,Actor,,,,,,,,Actor
actor:acting_speaker_walsh,Acting Speaker Walsh,Actor,,,,,,,,Actor
actor:actor-harry-dumont,HARRY DUMONT,Actor,,,,,,,,Actor
actor:adams,A. F. Adams,Actor,,,,,,,,Actor
actor:adams-printing,Adams Printing,Actor,,,,,,,,Actor
actor:adj_gen_harris,Adj. Gen. Harris,Actor,,,,,,,,Actor
actor:adjt-gen-donovan,Adj. Gen. Donovan,actor,,,,,,,,actor
actor:adjt_gen_dickson,Adjt. Gen. Dickson,Actor,,,,,,,,Actor
actor:admin,Administration,actor,,,,,,,,actor
actor:administration,Administration,Actor,,,,,,,,Actor
actor:administration-officers,Administration Officers,Actor,,,,,,,,Actor
actor:administration-officials,Administration Officials,actor,,,,,,,,actor
actor:administration_leaders,Administration Leaders,Actor,,,,,,,,Actor
actor:administration_official,Administration Official,Actor,,,,,,,,Actor
actor:administration_officials,administration officials,actor,,,,,,,,actor
actor:administration_order,Administration's Order Restricting Fuel Usage,Claim,,,,,,,,Claim
actor:administration_response,Administration's Response to Merchants,Claim,,,,,,,,Claim
actor:administrator-weaver,Administrator Weaver,Actor,,,,,,,,Actor
actor:administrators,Administrators,Actor,,,,,,,,Actor
actor:admiral-benson,Admiral Benson,actor,,,,,,,,actor
actor:admiral-coundourkis,Admiral Coundourkis,Actor,,,,,,,,Actor
actor:admiral-de-chair,Admiral de Chair,actor,,,,,,,,actor
actor:admiral-decker,Admiral Decker,actor,,,,,,,,actor
actor:admiral-dufournet,Admiral Dufournet,Actor,,,,,,,,Actor
actor:admiral-grayson,Admiral Grayson,Actor,,,,,,,,Actor
actor:admiral-hugh-rodman,Admiral Hugh Rodman,actor,,,,,,,,actor
actor:admiral-kolchak,Admiral Kolchak,Actor,,,,,,,,Actor
actor:admiral-pavenstedt,Admiral Pavenstedt,actor,,,,,,,,actor
actor:admiral-samuel-mcgowan,Admiral Samuel McGowan,actor,,,,,,,,actor
actor:admiral-sims,Admiral Sims,actor,,,,,,,,actor
actor:admiral-sir-dudley-r-s-de-hair,Admiral Sir Dudley R. S. de Hair,actor,,,,,,,,actor
actor:admiral-winslow,Admiral Winslow,actor,,,,,,,,actor
actor:admiral_benson,Admiral Benson,Actor,,,,,,,,Actor
actor:admiral_bowles,Admiral F.T. Bowles,Actor,,,,,,,,Actor
actor:admiral_cary_t_grayson,Admiral Cary T. Grayson,actor,,,,,,,,actor
actor:admiral_condouriotls,Admiral Condouriotls,Actor,,,,,,,,Actor
actor:admiral_dewey,Admiral Dewey,Actor,,,,,,,,Actor
actor:admiral_fletcher,Admiral Fletcher,Actor,,,,,,,,Actor
actor:admiral_grayson,Admiral Grayson,Actor,,,,,,,,Actor
actor:admiral_hugh_kodmann,Admiral Hugh Kodmann,Actor,,,,,,,,Actor
actor:admiral_jellicoe,Admiral Viscount Jellicoe,actor,,,,,,,,actor
actor:admiral_jervis_wood,Admiral Jervis Wood,actor,,,,,,,,actor
actor:admiral_kolchak,Admiral Kolchak,actor,,,,,,,,actor
actor:admiral_m_t_endlcott,Admiral M T Endlcott,Actor,,,,,,,,Actor
actor:admiral_peary,Admiral Robert Edwin Peary,actor,,,,,,,,actor
actor:admiral_sims,Admiral Sims,Actor,,,,,,,,Actor
actor:admiral_von_capelle,Admiral von Capelle,Actor,,,,,,,,Actor
actor:admiral_von_holtzendorff,Admiral von Holtzendorff,Actor,,,,,,,,Actor
actor:admiral_w_h_brownson,Admiral W. H. Brownson,Actor,,,,,,,,Actor
actor:admiral_w_s_sims,Admiral W. S. Sims,actor,,,,,,,,actor
actor:admiral_wilson,Admiral Henry B. Wilson,actor,,,,,,,,actor
actor:adolf_pavestedt,Adolf Pavestedt,Actor,,,,,,,,Actor
actor:adolphus_comer,Adolphus Comer,Actor,,,,,,,,Actor
actor:advisory-committee,Advisory Committee,Actor,,,,,,,,Actor
actor:advisory_committee,Advisory Committee,Actor,,,,,,,,Actor
actor:aero-club-of-america,Aero Club of America,Actor,,,,,,,,Actor
actor:afl,American Federation of Labor,actor,,,,,,,,actor
actor:afol,American Federation of Labor,Actor,,,,,,,,Actor
actor:agitators,agitators,actor,,,,,,,,actor
actor:agrarians,Agrarians,actor,,,,,,,,actor
actor:agricultural_editors,Agricultural Editors,Actor,,,,,,,,Actor
actor:aimaro_sato,Japanese Ambassador Aimaro Sato,actor,,,,,,,,actor
actor:air-commission,Air Commission,actor,,,,,,,,actor
actor:airman_andre_mane_yrol,Airman Andre Maneyrol,Actor,,,,,,,,Actor
actor:airship,Airship,Actor,,,,,,,,Actor
actor:airship-commander,Airship Commander,actor,,,,,,,,actor
actor:aitken_johnny,Johnny Aitken,Actor,,,,,,,,Actor
actor:alabama,Alabama,Actor,,,,,,,,Actor
actor:alabama_district_20,"Alabama District No. 20, United Mine Workers",Actor,,,,,,,,Actor
actor:alabama_militia,Alabama Militia,Actor,,,,,,,,Actor
actor:albanian-town-elbassan,Albanian town Elbassan,Place,,,,,,,,Place
actor:albanian-town-ion,Albanian town Ion,Place,,,,,,,,Place
actor:albany,Albany,actor,,,,,,,,actor
actor:albany-n-y,"Albany, N.Y.",Actor,,,,,,,,Actor
actor:albermarle_rifles,Albermarle Rifles,actor,,,,,,,,actor
actor:albert-barbour-dent,Albert Barbour Dent,actor,,,,,,,,actor
actor:albert-bushnell-hart,Albert Bushnell Hart,actor,,,,,,,,actor
actor:albert-cushing-read,Albert Cushing Read,Actor,,,,,,,,Actor
actor:albert-e-smith,Alfred E. Smith,Actor,,,,,,,,Actor
actor:albert-m-todd,Albert M. Todd,Actor,,,,,,,,Actor
actor:albert-sander,Albert Sander,actor,,,,,,,,actor
actor:albert-wallace-cecil,Albert Wallace Cecil,actor,,,,,,,,actor
actor:albert_e_shoemaker,Albert E. Shoemaker,Actor,,,,,,,,Actor
actor:albert_montdidier,Albert-Montdidier,Actor,,,,,,,,Actor
actor:albertjones,Albert Jones,Actor,,,,,,,,Actor
actor:alearn,Maurice Alearn,Actor,,,,,,,,Actor
actor:alert_s_burleson,Alert S. Burleson,Actor,,,,,,,,Actor
actor:alexander-carr,Alexander Carr,Actor,,,,,,,,Actor
actor:alexander-clavel,Alexander Clavel,Actor,,,,,,,,Actor
actor:alexander-ivanoff,Alexander Ivanoff,Actor,,,,,,,,Actor
actor:alexander-kapper,Alexander Kapper,Actor,,,,,,,,Actor
actor:alexander-marghiloman,Alexander Marghiloman,Actor,,,,,,,,Actor
actor:alexander-schaffner,Alexander Schaffner,actor,,,,,,,,actor
actor:alexander_carr,Alexander Carr,Actor,,,,,,,,Actor
actor:alexander_new_and_henry_ferriss,Alexander New and Henry Ferriss,Actor,,,,,,,,Actor
actor:alexander_perry,Alexander Perry,Actor,,,,,,,,Actor
actor:alexander_t_hensey,Alexander T. Hensey,Actor,,,,,,,,Actor
actor:alexandre-blanc,Alexandre Blanc,Actor,,,,,,,,Actor
actor:alexandria-hospital,Alexandria Hospital,actor,,,,,,,,actor
actor:alexandria-national-guard,Alexandria National Guard,Actor,,,,,,,,Actor
actor:alexandria_dealers,Alexandria Dealers,Actor,,,,,,,,Actor
actor:alexandria_shipyard,Alexandria Shipyard,Actor,,,,,,,,Actor
actor:alexandriacounty,Alexandria County,Place,,,,,,,,Place
actor:alexieff,Alexieff,actor,,,,,,,,actor
actor:alf_mason,Alf Mason,Actor,,,,,,,,Actor
actor:alfonso_delgado,Alfonso Delgado,Actor,,,,,,,,Actor
actor:algeria,Algeria,Place,,,,,,,,Place
actor:algernon_lee,Algernon Lee,Actor,,,,,,,,Actor
actor:algonquin,Algonquin,actor,,,,,,,,actor
actor:alice-paul,Alice Paul,actor,,,,,,,,actor
actor:alice_hathaway_lee,Alice Hathaway Lee,actor,,,,,,,,actor
actor:alice_paul,Alice Paul,Actor,,,,,,,,Actor
actor:alien_applicants,Alien Applicants,Actor,,,,,,,,Actor
actor:alien_property_custodian_palmer,Alien Property Custodian Palmer,Actor,,,,,,,,Actor
actor:allegany_and_west_penn_steel_companies,Allegheny and West Penn Steel Companies,Actor,,,,,,,,Actor
actor:allegheny_steel_company,Allegheny Steel Company,Actor,,,,,,,,Actor
actor:allen,Barton Allen,Actor,,,,,,,,Actor
actor:allen-mccurdy,Allen McCurdy,actor,,,,,,,,actor
actor:allen-mitchell-co,Allen Mitchell Co.,Actor,,,,,,,,Actor
actor:allied-air-force,Allied Air Force,Actor,,,,,,,,Actor
actor:allied-and-associated-powers,Allied and Associated Powers,actor,,,,,,,,actor
actor:allied-and-associated-powers-membership,Allied and Associated Powers Membership,actor,,,,,,,,actor
actor:allied-camps,Allied Camps,Actor,,,,,,,,Actor
actor:allied-command,Allied Command,Actor,,,,,,,,Actor
actor:allied-forces,Allied Forces,Actor,,,,,,,,Actor
actor:allied-nations,Allied Nations,actor,,,,,,,,actor
actor:allied-population,Allied Population,Actor,,,,,,,,Actor
actor:allied-powers,Allied Powers,Actor,,,,,,,,Actor
actor:allied-troops,Allied Troops,Actor,,,,,,,,Actor
actor:allied_and_associated_powers,Allied and Associated Powers,Actor,,,,,,,,Actor
actor:allied_army,Allied Army,actor,,,,,,,,actor
actor:allied_delegates,Allied Delegates,actor,,,,,,,,actor
actor:allied_fleet,Allied Fleet,actor,,,,,,,,actor
actor:allied_forces,Allied Forces,actor,,,,,,,,actor
actor:allied_governments,Allied governments,Actor,,,,,,,,Actor
actor:allied_nations,Allied Nations,actor,,,,,,,,actor
actor:allied_powers,Allied Powers,Actor,,,,,,,,Actor
actor:allied_soldiers,Allied soldiers,Actor,,,,,,,,Actor
actor:allied_troops,Allied Troops,actor,,,,,,,,actor
actor:allies,Allies,Actor,,,,,,,,Actor
actor:almon,Almon,Actor,,,,,,,,Actor
actor:alpha-epsilon-chapter,Alpha Epsilon Chapter,actor,,,,,,,,actor
actor:altamont.terrace,Altamont Terrace,actor,,,,,,,,actor
actor:alton-missouri,"Alton, Missouri",actor,,,,,,,,actor
actor:alton_b_parker,Alton B Parker,Actor,,,,,,,,Actor
actor:alton_reed,Alton Reed,Actor,,,,,,,,Actor
actor:alvin_i_newmyer,Alvin I. Newmyer,actor,,,,,,,,actor
actor:alvin_pfeiffer,Alvin Pfeiffer,Actor,,,,,,,,Actor
actor:alvin_t_hert,Alvin T. Hert,actor,,,,,,,,actor
actor:alzati_lorrainer,Alsatians and Lorrainers,Actor,,,,,,,,Actor
actor:amalgamated-association-of-street-and-electric-employes,Amalgamated Association of Street and Electric Employes,actor,,,,,,,,actor
actor:amalgamated_association,Amalgamated Association,Actor,,,,,,,,Actor
actor:ambassador,"Ygnacio Bonillas, former Mexican ambassador at Washington",Actor,,,,,,,,Actor
actor:ambassador-b-a-bakhmetieff,Ambassador B.A. Bakhmetieff,Actor,,,,,,,,Actor
actor:ambassador-bakhmeteff,Ambassador Bakhmeteff,actor,,,,,,,,actor
actor:ambassador-bernstorff,Ambassador Bernstorff,Actor,,,,,,,,Actor
actor:ambassador-gerard,Ambassador Gerard,Actor,,,,,,,,Actor
actor:ambassador-j-j-jusserand,Ambassador J.J. Jusserand,Actor,,,,,,,,Actor
actor:ambassador-page,Ambassador Page,Actor,,,,,,,,Actor
actor:ambassador-von-bernstorff,Ambassador von Bernstorff,actor,,,,,,,,actor
actor:ambassador-von-mirbach,Ambassador von Mirbach,Actor,,,,,,,,Actor
actor:ambassador-willard,Ambassador Willard,actor,,,,,,,,actor
actor:ambassador_beady,"German Ambassador, Count von Bernstorff",Actor,,,,,,,,Actor
actor:ambassador_fletcher,Ambassador Fletcher,Actor,,,,,,,,Actor
actor:ambassador_francis,Ambassador Francis,actor,,,,,,,,actor
actor:ambassador_gerard,Ambassador Gerard,actor,,,,,,,,actor
actor:ambassador_germany,German Ambassador,actor,,,,,,,,actor
actor:ambassador_jusserand,French Ambassador Jules Jusserand,actor,,,,,,,,actor
actor:ambassador_stimson,Ambassador Stimson,actor,,,,,,,,actor
actor:ambassador_to_japan,Ambassador to Japan,Actor,,,,,,,,Actor
actor:ambassadordicelle,Ambassador Di Cellere,Actor,,,,,,,,Actor
actor:america,America,Actor,,,,,,,,Actor
actor:american punitive expedition,American Punitive Expedition,Actor,,,,,,,,Actor
actor:american-administration,American Administration,actor,,,,,,,,actor
actor:american-air-service,American Air Service,actor,,,,,,,,actor
actor:american-aircraft,American Aircraft,actor,,,,,,,,actor
actor:american-airplanes,American Airplanes,Actor,,,,,,,,Actor
actor:american-ambassador,American ambassador,actor,,,,,,,,actor
actor:american-ambassador-gerard,American Ambassador Gerard,Actor,,,,,,,,Actor
actor:american-anarchist-federation-commune-soviet,American Anarchist Federation Commune Soviet,actor,,,,,,,,actor
actor:american-arms,American Arms,actor,,,,,,,,actor
actor:american-army,American Army,Actor,,,,,,,,Actor
actor:american-attaches,American Attaches,actor,,,,,,,,actor
actor:american-automobile-association,American Automobile Association,Actor,,,,,,,,Actor
actor:american-aviation,American Aviation,actor,,,,,,,,actor
actor:american-aviation-coast-patrol,American Aviation Coast Patrol,actor,,,,,,,,actor
actor:american-aviation-corps,American Aviation Corps,actor,,,,,,,,actor
actor:american-aviation-decision,American Aviation Decision,actor,,,,,,,,actor
actor:american-aviation-development,American Aviation Development,actor,,,,,,,,actor
actor:american-aviation-development-effort,American Aviation Development Effort,actor,,,,,,,,actor
actor:american-aviation-efficiency,American Aviation Efficiency,actor,,,,,,,,actor
actor:american-aviation-infancy,American Aviation Infancy,actor,,,,,,,,actor
actor:american-aviation-influence,American Aviation Influence,actor,,,,,,,,actor
actor:american-aviation-patrol,American Aviation Patrol,actor,,,,,,,,actor
actor:american-aviation-patrol-capacity,American Aviation Patrol Capacity,actor,,,,,,,,actor
actor:american-aviation-patrol-displacement,American Aviation Patrol Displacement,actor,,,,,,,,actor
actor:american-aviation-patrol-distance,American Aviation Patrol Distance,actor,,,,,,,,actor
actor:american-aviation-patrol-efficiency,American Aviation Patrol Efficiency,actor,,,,,,,,actor
actor:american-aviation-patrol-efficiency-increase,American Aviation Patrol Efficiency Increase,actor,,,,,,,,actor
actor:american-aviation-prevention,American Aviation Prevention,actor,,,,,,,,actor
actor:american-aviation-science,American Aviation Science,actor,,,,,,,,actor
actor:american-aviation-strategy,American Aviation Strategy,actor,,,,,,,,actor
actor:american-aviation-support,American Aviation Support,actor,,,,,,,,actor
actor:american-aviators,American Aviators,Actor,,,,,,,,Actor
actor:american-banker,American Banker,actor,,,,,,,,actor
actor:american-captain-mckellum,American Captain McKellum,actor,,,,,,,,actor
actor:american-charge-d-affaires,American Charge d'Affaires,Actor,,,,,,,,Actor
actor:american-citizen,American Citizen,Actor,,,,,,,,Actor
actor:american-citizens,American Citizens,Actor,,,,,,,,Actor
actor:american-city-council,American City Council,actor,,,,,,,,actor
actor:american-colony,American colony,actor,,,,,,,,actor
actor:american-commercial-economy-board,American Commercial Economy Board,Actor,,,,,,,,Actor
actor:american-commission,American Commission,Actor,,,,,,,,Actor
actor:american-congress,American Congress,actor,,,,,,,,actor
actor:american-consul,American Consul,actor,,,,,,,,actor
actor:american-contingent,American Contingent,Actor,,,,,,,,Actor
actor:american-contingent-officers,American Contingent Officers,Actor,,,,,,,,Actor
actor:american-contingent-personnel,American Contingent Personnel,Actor,,,,,,,,Actor
actor:american-crew,American Crew,actor,,,,,,,,actor
actor:american-delegates,American Delegates,actor,,,,,,,,actor
actor:american-delegation,American delegation,Actor,,,,,,,,Actor
actor:american-delegation-to-peace-conference,American Delegation to Peace Conference,actor,,,,,,,,actor
actor:american-embassy,American Embassy,Actor,,,,,,,,Actor
actor:american-engineers,American Engineers,actor,,,,,,,,actor
actor:american-expeditionary-force,American Expeditionary Force,Actor,,,,,,,,Actor
actor:american-expeditionary-forces,American Expeditionary Forces,Actor,,,,,,,,Actor
actor:american-family,American Family,actor,,,,,,,,actor
actor:american-farm-bureau-federation,American Farm Bureau Federation,Actor,,,,,,,,Actor
actor:american-farmers,American Farmers,Actor,,,,,,,,Actor
actor:american-federation-of-labor,American Federation of Labor,actor,,,,,,,,actor
actor:american-food-laws,American Food Laws,actor,,,,,,,,actor
actor:american-general-hunter-liggett,General Hunter Liggett,actor,,,,,,,,actor
actor:american-general-john-hines,General John Hines,actor,,,,,,,,actor
actor:american-government,American Government,actor,,,,,,,,actor
actor:american-government-officials,American Government Officials,Actor,,,,,,,,Actor
actor:american-infantry,American infantry,Actor,,,,,,,,Actor
actor:american-international-corporation,American International Corporation,Actor,,,,,,,,Actor
actor:american-lives,American Lives,actor,,,,,,,,actor
actor:american-marines,American Marines,Actor,,,,,,,,Actor
actor:american-mates,American Mates,actor,,,,,,,,actor
actor:american-mess-boy,American Mess Boy,actor,,,,,,,,actor
actor:american-military-operations,American Military Operations,actor,,,,,,,,actor
actor:american-minister,American Minister,Actor,,,,,,,,Actor
actor:american-mission,American Mission,Actor,,,,,,,,Actor
actor:american-munitions-ship,American Munitions Ship,Actor,,,,,,,,Actor
actor:american-national-security-league,American National Security League,actor,,,,,,,,actor
actor:american-navy-gunnery-school,American Navy Gunnery School,Actor,,,,,,,,Actor
actor:american-navy-personnel,American Navy Personnel,Actor,,,,,,,,Actor
actor:american-newspapers,American newspapers,actor,,,,,,,,actor
actor:american-officers,American Officers,Actor,,,,,,,,Actor
actor:american-officers-training-camp,American Officers' Training Camp,actor,,,,,,,,actor
actor:american-officials,American officials,Actor,,,,,,,,Actor
actor:american-passenger,American Passenger,actor,,,,,,,,actor
actor:american-passport-abuse,American Passport Abuse,actor,,,,,,,,actor
actor:american-people,American People,actor,,,,,,,,actor
actor:american-population,American Population,Actor,,,,,,,,Actor
actor:american-privates,American Privates,Actor,,,,,,,,Actor
actor:american-protective-league,American Protective League,Actor,,,,,,,,Actor
actor:american-public,American Public,Actor,,,,,,,,Actor
actor:american-railroad-association,American Railroad Association,Actor,,,,,,,,Actor
actor:american-rear-admiral-peary,American Rear Admiral Peary,actor,,,,,,,,actor
actor:american-red-cross,American Red Cross,Actor,,,,,,,,Actor
actor:american-relief-administration,American Relief Administration,Actor,,,,,,,,Actor
actor:american-representatives,American Representatives,actor,,,,,,,,actor
actor:american-revolutionary-leader,American Revolutionary Leader,Actor,,,,,,,,Actor
actor:american-secretary-of-navy,American Secretary of the Navy,Actor,,,,,,,,Actor
actor:american-secretary-of-war,American Secretary of War,Actor,,,,,,,,Actor
actor:american-senators,American Senators,actor,,,,,,,,actor
actor:american-shipping-hoard-members,Members of the American Shipping Hoard,actor,,,,,,,,actor
actor:american-ships,American Ships,actor,,,,,,,,actor
actor:american-smelting-and-refining-company,American Smelting and Refining Company,Actor,,,,,,,,Actor
actor:american-soldiers,American Soldiers,actor,,,,,,,,actor
actor:american-state-department,American State Department,actor,,,,,,,,actor
actor:american-steamer-petrolite,American Steamer Petrolite,actor,,,,,,,,actor
actor:american-steamship,American Steamship,actor,,,,,,,,actor
actor:american-supreme-court,American Supreme Court,Actor,,,,,,,,Actor
actor:american-tank-steamer-vacuum,American Tank Steamer Vacuum,Actor,,,,,,,,Actor
actor:american-training-camp,American Training Camp,Actor,,,,,,,,Actor
actor:american-transatlantic,American Transatlantic,actor,,,,,,,,actor
actor:american-troops,American Troops,Actor,,,,,,,,Actor
actor:american-vassar-college,American Vassar College,actor,,,,,,,,actor
actor:american-war-department,American War Department,actor,,,,,,,,actor
actor:american-wholesale-coal-association,American Wholesale Coal Association,actor,,,,,,,,actor
actor:american-wireless-operator,American Wireless Operator,actor,,,,,,,,actor
actor:american-woolen-company,American Woolen Company,Actor,,,,,,,,Actor
actor:american_academy_of_dental_science,American Academy of Dental Science,actor,,,,,,,,actor
actor:american_aircraft,American Aircraft,Actor,,,,,,,,Actor
actor:american_airmen,American Airmen,Actor,,,,,,,,Actor
actor:american_airplanes,AMERICAN AIRPLANES,actor,,,,,,,,actor
actor:american_ambassador,American Ambassador,Actor,,,,,,,,Actor
actor:american_ambassador_james_gerard,American Ambassador James Gerard,Actor,,,,,,,,Actor
actor:american_ambulance,American Ambulance,actor,,,,,,,,actor
actor:american_army,American Army,actor,,,,,,,,actor
actor:american_artists,American Artists,Actor,,,,,,,,Actor
actor:american_association_of_passenger_traffic_officers,American Association of Passenger Traffic Officers,actor,,,,,,,,actor
actor:american_banks,American Banks,Actor,,,,,,,,Actor
actor:american_bluejackets,American Bluejackets,Actor,,,,,,,,Actor
actor:american_cavalry,American Cavalry,Actor,,,,,,,,Actor
actor:american_chamber_of_commerce,American Chamber of Commerce,Actor,,,,,,,,Actor
actor:american_charge_d_affaires,American Charge d'Affaires,actor,,,,,,,,actor
actor:american_children,American Children,Actor,,,,,,,,Actor
actor:american_citizen,American Citizen,Actor,,,,,,,,Actor
actor:american_citizens,American Citizens,Actor,,,,,,,,Actor
actor:american_college,American College,actor,,,,,,,,actor
actor:american_commission,American Commission,Actor,,,,,,,,Actor
